ticker,trade_date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,daily_return,cumulative_return,rolling_20d_volatility,volume_change,dollar_volume
AAPL,2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,151.92156982421875,154357300,0.0,0.0,0.0243999907811189,0.2353081889417554,0.2217536023574499,0.3043654247543075,23450203329.82788
AAPL,2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,149.19776916503906,69858300,0.0,0.0,-0.017928992323679,0.2131603579048409,0.2215352027807235,-0.5474247087763261,10422702517.662048
AAPL,2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,152.06906127929688,83322600,0.0,0.0,0.0192448729651022,0.2365074748790174,0.2245007659133852,0.1927372982165325,12670789565.350342
AAPL,2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,149.38462829589844,64120100,0.0,0.0,-0.0176527227880238,0.2146797511996587,0.243065848265664,-0.2304596832071971,9578557304.795835
AAPL,2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,148.35214233398438,56007100,0.0,0.0,-0.0069115944102958,0.2062843774209677,0.2428349695789224,-0.1265281869491782,8308773270.913696
AAPL,2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,148.7165069580078,57450700,0.23,0.0,0.0024560792873697,0.209247107495029,0.2419327237254677,0.0257753034883077,8543867426.292419
AAPL,2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,151.51341247558594,62199000,0.0,0.0,0.0188069608060916,0.2319893704505677,0.2456403931446467,0.0826499938207889,9423982742.56897
AAPL,2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,150.87327575683594,61707600,0.0,0.0,-0.004224950836304,0.226784275929565,0.2485985487205583,-0.0079004485602662,9310027751.09253
AAPL,2023-02-15,153.11000061035156,155.5,152.8800048828125,155.3300018310547,152.97093200683594,65573800,0.0,0.0,0.0139034314690749,0.2438407870372905,0.2461161507041975,0.0626535467268214,10030885301.229858
AAPL,2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,151.37550354003906,68167900,0.0,0.0,-0.0104296185286076,0.2308680021181683,0.2529769502598305,0.0395600071979966,10318950187.767029
AAPL,2023-02-17,152.35000610351562,153.0,150.85000610351562,152.5500030517578,150.23313903808594,59144100,0.0,0.0,-0.0075465612020307,0.2215791814085623,0.2531184187014969,-0.1323760890389758,8885403798.582458
AAPL,2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,146.22494506835938,58867200,0.0,0.0,-0.0266798257387834,0.1889876617224561,0.2674476354789115,-0.0046817856726198,8607853086.328125
AAPL,2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,146.64842224121094,51011300,0.0,0.0,0.0028960665545374,0.1924310491233283,0.2660581607705091,-0.1334512258099587,7480726661.4730835
AAPL,2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,147.13099670410156,48394200,0.0,0.0,0.0032906897702376,0.1963549697783921,0.2647377239991102,-0.0513043188470005,7120286880.697632
AAPL,2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,144.48182678222656,55469600,0.0,0.0,-0.0180055187636823,0.1748139779220225,0.2705609240047972,0.1462034706638399,8014349138.879395
AAPL,2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,145.6734619140625,44998500,0.0,0.0,0.0082476471842514,0.1845034291190503,0.2678984467489625,-0.1887718678339126,6555087275.939941
AAPL,2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,145.17123413085938,50547000,0.0,0.0,-0.0034476271559977,0.180419702930447,0.2569147515094959,0.1233041101370044,7337970371.612549
AAPL,2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,143.1030731201172,55479000,0.0,0.0,-0.0142463555064766,0.1636030241956503,0.2613817830531659,0.0975725562347913,7939215393.630981
AAPL,2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,143.69398498535156,52238100,0.0,0.0,0.0041292744617607,0.1684078604470889,0.2603170103777315,-0.0584166982101335,7506300757.063293
AAPL,2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,148.73622131347656,70732300,0.0,0.0,0.0350901001780903,0.2094074093190454,0.2566980045080905,0.3540366131233716,10520455026.811218
AAPL,2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,151.49368286132812,87558000,0.0,0.0,0.0185392739139171,0.2318289445539321,0.2501504684377153,0.2378785929483418,13264483883.972168
AAPL,2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,149.2975616455078,56182000,0.0,0.0,-0.0144964540721513,0.2139717928344593,0.2471707298525757,-0.3583453253843166,8387835608.36792
AAPL,2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,150.54827880859375,47204800,0.0,0.0,0.0083773448762387,0.2241416532130595,0.2389065821539238,-0.1597878324018369,7106601391.503906
AAPL,2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,148.3029022216797,53833600,0.0,0.0,-0.0149146612945925,0.2058839950787843,0.2364685868815444,0.1404263973155273,7983679117.041016
AAPL,2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,148.5,146.24461364746094,68572400,0.0,0.0,-0.0138789500635804,0.1891475913286149,0.240330387565944,0.2737844023063662,10028344144.87915
AAPL,2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,148.18475341796875,84457100,0.0,0.0,0.0132664015591352,0.2049233007882587,0.245172268863247,0.2316485933115948,12515254537.896729
AAPL,2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,150.2725067138672,73695900,0.0,0.0,0.0140888535948751,0.2218992887661182,0.2408897605644251,-0.1274161674980551,11074467627.534485
AAPL,2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,150.66644287109375,77167900,0.0,0.0,0.0026214785780918,0.2251024715762042,0.2406367550260207,0.0471125259342786,11626612996.832275
AAPL,2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,153.48300170898438,76161100,0.0,0.0,0.0186940023552584,0.2480045400652826,0.24486096642029,-0.013046875708682,11689434241.45813
AAPL,2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,152.64593505859375,98944600,0.0,0.0,-0.0054538068780917,0.2411981643207847,0.2426011537213265,0.2991487780507371,15103490985.998535
AAPL,2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,155.00946044921875,73641400,0.0,0.0,0.0154837099967173,0.2604165167455856,0.2461810575999737,-0.255730984813724,11415113680.725098
AAPL,2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,156.86093139648438,73938300,0.0,0.0,0.0119442448344768,0.2754712402150134,0.2243786196183536,0.0040316995603015,11598030603.87268
AAPL,2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,155.4329376220703,75701800,0.0,0.0,-0.0091035655704774,0.263859904146458,0.2288836216675809,0.0238509676311193,11766553157.278442
AAPL,2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,156.51622009277344,67622100,0.0,0.0,0.0069694524679002,0.2726683156744918,0.2293152750289844,-0.1067306193511911,10583955486.735537
AAPL,2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,157.81617736816406,59196500,0.0,0.0,0.0083055754516694,0.2832385583952752,0.215664927688581,-0.1245983191885493,9342165343.574524
AAPL,2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,155.8761444091797,52390300,0.0,0.0,-0.0122929917029895,0.2674637174439658,0.2231399510268774,-0.1149763921853488,8166397968.440247
AAPL,2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,155.25570678710938,45992200,0.0,0.0,-0.0039803244070603,0.2624188006743602,0.2233673145429481,-0.122123751915908,7140551517.694092
AAPL,2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,158.3283233642578,51305700,0.0,0.0,0.0197906836452825,0.2874029317863635,0.2202413113358274,0.1155304595127,8123145460.029602
AAPL,2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,159.8941650390625,49501700,0.0,0.0,0.0098898393005921,0.3001351398968419,0.2208325358431172,-0.0351617851427814,7915032989.51416
AAPL,2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,162.39552307128906,68749800,0.0,0.0,0.0156438356059802,0.3204742402909462,0.195552460395728,0.3888371510473378,11164659732.046509
AAPL,2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,163.64627075195312,56976200,0.0,0.0,0.0077018605994143,0.3306443488147845,0.1888845981473155,-0.1712528618265071,9323942651.617432
AAPL,2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,163.1144561767578,46278300,0.0,0.0,-0.0032497812064499,0.3263200458175375,0.1782500407553178,-0.1877608545322433,7548659737.284851
AAPL,2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,161.27288818359375,51511700,0.0,0.0,-0.011290035453194,0.3113458454779756,0.1860684893449011,0.1130853985561266,8307440634.246826
AAPL,2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,162.15921020507812,45390100,0.0,0.0,0.0054957905911339,0.3185527276372759,0.1728991967318373,-0.1188390210379389,7360422767.129517
AAPL,2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,159.5691680908203,47716900,0.0,0.0,-0.01597221712527,0.2974925171803362,0.1759876658550034,0.0512622796601021,7614146036.872864
AAPL,2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,158.3578643798828,47644200,0.0,0.0,-0.0075910887136296,0.2876431363771496,0.1776593971545175,-0.0015235692176147,7544833762.088013
AAPL,2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,157.6685028076172,50133100,0.0,0.0,-0.0043531881095082,0.2820377835865828,0.1749622956342807,0.0522393071979381,7904410818.104553
AAPL,2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,163.0455322265625,68445600,0.0,0.0,0.0341033835115833,0.3257596097965765,0.2079240556834717,0.3652776309464205,11159749280.566406
AAPL,2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,162.7008819580078,49386500,0.0,0.0,-0.0021138283511857,0.3229571815465315,0.2014885795665895,-0.2784561754152203,8035227106.819153
AAPL,2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,162.7205352783203,41516200,0.0,0.0,0.0001207941842475,0.3231169870800709,0.1993480577142017,-0.1593613639354885,6755538286.721802
AAPL,2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,163.94171142578125,49923000,0.0,0.0,0.0075047451470842,0.3330466428678849,0.1948276963234884,0.2024944479504387,8184462059.509277
AAPL,2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,165.0841064453125,47720200,0.0,0.0,0.0069682999500004,0.3423357117227295,0.1925431883431446,-0.0441239508843619,7877846576.391602
AAPL,2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,164.1189422607422,52456400,0.0,0.0,-0.0058464997349095,0.3344877463399829,0.1902446267953343,0.0992493744787321,8609088882.806396
AAPL,2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,162.5137481689453,58337300,0.0,0.0,-0.0097806753424394,0.3214355549445677,0.1946053551036262,0.1121102477486064,9480613281.056211
AAPL,2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,162.8190460205078,41949600,0.0,0.0,0.0018785970725696,0.3239179999096762,0.1931544408169437,-0.2809128979229413,6830193852.941895
AAPL,2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,161.28273010253906,48714100,0.0,0.0,-0.0094357260745481,0.3114258723173648,0.1906728595210741,0.1612530274424548,7856743042.488098
AAPL,2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,161.27288818359375,45498800,0.0,0.0,-6.102277000796797e-05,0.3113458454779758,0.189608590474885,-0.0660034774326119,7337722884.887695
AAPL,2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,165.85226440429688,64902300,0.0,0.0,0.0283952018983497,0.3485817755188851,0.2023653942948439,0.4264617967946407,10764193420.046995
AAPL,2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,167.1029510498047,55275900,0.0,0.0,0.0075409681622375,0.3587513877522468,0.2013817932025345,-0.1483214000120181,9236766011.9339
AAPL,2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,167.0143280029297,52472900,0.0,0.0,-0.0005303499807647,0.3580307739798882,0.1952395305811736,-0.0507092602743691,8763726131.86493
AAPL,2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,165.98025512695312,48425700,0.0,0.0,-0.0061915219391142,0.3496224966487995,0.1955900864347697,-0.0771293372388414,8037710040.701294
AAPL,2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,164.90682983398438,65136000,0.0,0.0,-0.0064671866671593,0.340894236032774,0.1967988919320945,0.3450709024340381,10741371268.066406
AAPL,2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,163.27203369140625,81235400,0.0,0.0,-0.0099134532161215,0.327601343756096,0.1957519463915885,0.2471659297469908,13263468965.734863
AAPL,2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,170.93389892578125,113453200,0.0,0.0,0.0469269908700737,0.3899016798936361,0.2554048175221591,0.3965980348468771,19392997821.606445
AAPL,2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,170.86492919921875,55962800,0.0,0.0,-0.0004034877048726,0.3893408716548172,0.2460690812504507,-0.5067322913765324,9562079859.79004
AAPL,2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,169.16122436523438,45326900,0.0,0.0,-0.0099710621832638,0.3754876674297971,0.247636699342858,-0.1900530352305459,7667553900.680542
AAPL,2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,170.92405700683594,53724500,0.0,0.0,0.0104210208232795,0.3898216530542473,0.2470393552079855,0.1852674681039294,9182809500.663755
AAPL,2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,171.11114501953125,49514700,0.0,0.0,0.0010945680553782,0.3913429074383534,0.2203095115740478,-0.0783590354493759,8472517012.298584
AAPL,2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,170.1841583251953,45533100,0.24,0.0,-0.0054174536336024,0.3838053717488645,0.2215371700727417,-0.0804124835654865,7749012299.436951
AAPL,2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,169.69107055664062,37266700,0.0,0.0,-0.0028973776020472,0.3797959650591667,0.2221965313565391,-0.1815470503875202,6323826219.113159
AAPL,2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,169.69107055664062,42110300,0.0,0.0,0.0,0.3797959650591667,0.2214115335856274,0.1299712612063852,7145741888.461304
AAPL,2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,170.302490234375,57951600,0.0,0.0,0.0036031340702178,0.3847675549108205,0.2206938742392869,0.3761858737648509,9869301793.066406
AAPL,2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,172.6298828125,65496700,0.0,0.0,0.0136662275162386,0.4036921033733374,0.2227654157103931,0.1301965778339164,11306687645.605469
AAPL,2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,172.73837280273438,55809500,0.0,0.0,0.0006284542888337,0.4045742596959043,0.2180936145660722,-0.1479036348396178,9640442216.934204
AAPL,2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,171.7916259765625,43570900,0.0,0.0,-0.0054808136189464,0.3968760499645414,0.2202138740084832,-0.2192924143738969,7485115756.262207
AAPL,2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,169.1881103515625,50747300,0.0,0.0,-0.0151550787775603,0.3757062833848414,0.2252973435581108,0.1647062603710274,8585839792.443848
AAPL,2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,169.4642333984375,45143500,0.0,0.0,0.0016320475847932,0.3779515015020247,0.2251232317367227,-0.1104255792919032,7650208620.422363
AAPL,2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,170.59837341308594,56058300,0.0,0.0,0.0066925037331144,0.3871734470698778,0.2043284301173406,0.2417801012327356,9563454796.302795
AAPL,2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,173.00460815429688,54835000,0.0,0.0,0.014104675754349,0.4067390787558411,0.2081986411768208,-0.0218219246748474,9486707688.14087
AAPL,2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,174.84877014160156,55964400,0.0,0.0,0.0106596119431683,0.4217343714406685,0.2103035871144223,0.0205963344579191,9785306511.712646
AAPL,2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,174.79946899414062,99625300,0.0,0.0,-0.0002819645080774,0.4213334928080083,0.2081453820711258,0.7801548841763692,17414449538.381958
AAPL,2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,177.60018920898438,68901800,0.0,0.0,0.0160224755313052,0.4441067739183493,0.2103454401530597,-0.3083905393509479,12236972716.8396
AAPL,2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,178.44830322265625,61996900,0.0,0.0,0.0047754116560871,0.4510029782391533,0.2040142855488385,-0.100213637379575,11063241610.064695
AAPL,2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,177.0972442626953,121946500,0.0,0.0,-0.0075711504988376,0.4400172163166431,0.1332489900597045,0.966977381127121,21596389097.480778
AAPL,2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,176.73236083984375,64848400,0.0,0.0,-0.0020603562995611,0.4370502677735286,0.1337422716463571,-0.4682225402123062,11460810828.686523
AAPL,2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,175.36158752441406,61944600,0.0,0.0,-0.0077562100620151,0.425904204027002,0.1313839529968416,-0.0447782828874729,10862703394.56482
AAPL,2023-06-08,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,178.07354736328125,50214900,0.0,0.0,0.0154649594426694,0.4479557547114114,0.1368620622671379,-0.1893579101326024,8941945373.492432
AAPL,2023-06-09,181.5,182.22999572753903,180.6300048828125,180.9600067138672,178.45816040039062,48900000,0.0,0.0,0.0021598549745558,0.4510831291511616,0.1368119213619352,-0.0261854549147763,8726604043.579102
AAPL,2023-06-12,181.27000427246097,183.88999938964844,180.97000122070312,183.7899932861328,181.24903869628903,54274900,0.0,0.0,0.0156388381995913,0.4737763834221133,0.141714697928198,0.1099161554192229,9837273450.337215
AAPL,2023-06-13,182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859375,180.7756500244141,54929100,0.0,0.0,-0.0026118134213565,0.4699271544838133,0.141555481306307,0.0120534538064556,9929843757.756044
AAPL,2023-06-14,183.3699951171875,184.38999938964844,182.02000427246097,183.9499969482422,181.4068145751953,57462900,0.0,0.0,0.0034914245956021,0.4750592943047216,0.1410481347232085,0.0461285548097456,10424161645.25299
AAPL,2023-06-15,183.9600067138672,186.52000427246097,183.77999877929688,186.0099945068359,183.43832397460935,65433200,0.0,0.0,0.0111986388392919,0.491577950608181,0.1437575211647755,0.1387034068938393,12002956540.295408
AAPL,2023-06-16,186.72999572753903,186.9900054931641,184.27000427246097,184.9199981689453,182.3634033203125,101256200,0.0,0.0,-0.0058598477733891,0.4828375308754733,0.1426172420146611,0.5474743708087026,18465425239.282227
AAPL,2023-06-20,184.41000366210935,186.1000061035156,184.41000366210935,185.0099945068359,182.45216369628903,49799100,0.0,0.0,0.0004867225241493,0.4835592613014043,0.142646545894322,-0.5081871529842124,9085953545.127869
AAPL,2023-06-21,184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,181.41668701171875,49515700,0.0,0.0,-0.0056753324465581,0.4751395692893487,0.1427974985699461,-0.0056908658991828,8982974249.066162
AAPL,2023-06-22,183.7400054931641,187.0500030517578,183.6699981689453,187.0,184.41465759277344,51245300,0.0,0.0,0.0165253297832577,0.4995167371481879,0.1340722465845764,0.0349303352270087,9450384452.738953
AAPL,2023-06-23,185.5500030517578,187.55999755859375,185.0099945068359,186.67999267578125,184.09906005859375,53117000,0.0,0.0,-0.0017113473424471,0.4969505431651142,0.1354895649811192,0.0365243251576241,9778789773.132324
AAPL,2023-06-26,186.8300018310547,188.0500030517578,185.22999572753903,185.27000427246097,182.7085876464844,48088700,0.0,0.0,-0.007552849056735,0.4856443016671905,0.1413034704001653,-0.0946646083174878,8786218458.755495
AAPL,2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,185.45999145507812,50730800,0.0,0.0,0.0150589736587385,0.5080165800722518,0.1422929796420372,0.0549422213534571,9408533734.509275
AAPL,2023-06-28,187.92999267578125,189.8999938964844,187.6000061035156,189.25,186.6335601806641,51216800,0.0,0.0,0.0063278808349898,0.5175591292881379,0.140226063309993,0.009579979026548,9558773725.061035
AAPL,2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,186.96885681152344,46347300,0.0,0.0,0.0017965505803714,0.5202855010226084,0.1397143472600163,-0.0950762249886756,8665501697.30072
AAPL,2023-06-30,191.6300048828125,194.47999572753903,191.2599945068359,193.97000122070312,191.28829956054688,85213200,0.0,0.0,0.0231024718377441,0.555407853995314,0.1500695804977975,0.838579593633286,16300288128.112791
AAPL,2023-07-03,193.77999877929688,193.8800048828125,191.7599945068359,192.4600067138672,189.7991943359375,31458200,0.0,0.0,-0.0077846121693294,0.5432996070868314,0.1554694341439398,-0.6308294958996963,5970741015.258789
AAPL,2023-07-05,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,188.6848297119141,46920300,0.0,0.0,-0.0058712821617726,0.5342384596334717,0.1540275025004337,0.4915125468081454,8853148815.531923
AAPL,2023-07-06,189.83999633789065,192.02000427246097,189.1999969482422,191.80999755859375,189.15814208984375,45094300,0.0,0.0,0.0025084813583176,0.5380870682086762,0.1527996452652371,-0.0389170572225667,8529954006.842041
AAPL,2023-07-07,191.41000366210935,192.6699981689453,190.2400054931641,190.67999267578125,188.04380798339844,46815000,0.0,0.0,-0.0058910184575403,0.5290261689005549,0.1511200735780916,0.0381578159545663,8803270870.742798
AAPL,2023-07-10,189.2599945068359,189.9900054931641,187.0399932861328,188.61000061035156,186.00238037109375,59922200,0.0,0.0,-0.0108561278044577,0.51242686539461,0.1524486747622426,0.2799786393250028,11145671837.072754
AAPL,2023-07-11,189.16000366210935,189.3000030517578,186.6000061035156,188.0800018310547,185.4797210693359,46638100,0.0,0.0,-0.0028099602849979,0.5081770059688873,0.1534935474494648,-0.221689123563554,8650421779.203794
